Date,SUBDIVISION,Rainfall
2010-01-01,Sub Himalayan West Bengal & Sikkim,5.6
2011-01-01,Sub Himalayan West Bengal & Sikkim,8.5
2012-01-01,Sub Himalayan West Bengal & Sikkim,15.3
2013-01-01,Sub Himalayan West Bengal & Sikkim,3.0
2014-01-01,Sub Himalayan West Bengal & Sikkim,0.2
2015-01-01,Sub Himalayan West Bengal & Sikkim,15.7
2016-01-01,Sub Himalayan West Bengal & Sikkim,20.7
2017-01-01,Sub Himalayan West Bengal & Sikkim,3.0
1901-01-01,Gangetic West Bengal,37.1
1902-01-01,Gangetic West Bengal,0.0
1903-01-01,Gangetic West Bengal,17.5
1904-01-01,Gangetic West Bengal,0.1
1905-01-01,Gangetic West Bengal,30.9
1906-01-01,Gangetic West Bengal,46.8
1907-01-01,Gangetic West Bengal,0.7
1908-01-01,Gangetic West Bengal,27.0
1909-01-01,Gangetic West Bengal,5.6
1910-01-01,Gangetic West Bengal,23.0
1911-01-01,Gangetic West Bengal,1.2
1912-01-01,Gangetic West Bengal,1.8
1913-01-01,Gangetic West Bengal,4.1
1914-01-01,Gangetic West Bengal,0.0
1915-01-01,Gangetic West Bengal,6.1
1916-01-01,Gangetic West Bengal,0.6
1917-01-01,Gangetic West Bengal,0.4
1918-01-01,Gangetic West Bengal,1.3
1919-01-01,Gangetic West Bengal,41.9
1920-01-01,Gangetic West Bengal,0.4
1921-01-01,Gangetic West Bengal,36.5
1922-01-01,Gangetic West Bengal,7.4
1923-01-01,Gangetic West Bengal,0.1
1924-01-01,Gangetic West Bengal,8.2
1925-01-01,Gangetic West Bengal,10.7
1926-01-01,Gangetic West Bengal,26.4
1927-01-01,Gangetic West Bengal,31.6
1928-01-01,Gangetic West Bengal,12.8
1929-01-01,Gangetic West Bengal,42.8
1930-01-01,Gangetic West Bengal,1.8
1931-01-01,Gangetic West Bengal,2.2
1932-01-01,Gangetic West Bengal,0.0
1933-01-01,Gangetic West Bengal,16.3
1934-01-01,Gangetic West Bengal,5.5
1935-01-01,Gangetic West Bengal,12.1
1936-01-01,Gangetic West Bengal,9.8
1937-01-01,Gangetic West Bengal,0.0
1938-01-01,Gangetic West Bengal,15.7
1939-01-01,Gangetic West Bengal,2.4
1940-01-01,Gangetic West Bengal,0.1
1941-01-01,Gangetic West Bengal,29.3
1942-01-01,Gangetic West Bengal,1.2
1943-01-01,Gangetic West Bengal,39.4
1944-01-01,Gangetic West Bengal,60.0
1945-01-01,Gangetic West Bengal,18.0
1946-01-01,Gangetic West Bengal,0.0
1947-01-01,Gangetic West Bengal,3.4
1948-01-01,Gangetic West Bengal,13.2
1949-01-01,Gangetic West Bengal,6.8
1950-01-01,Gangetic West Bengal,0.0
1951-01-01,Gangetic West Bengal,0.0
1952-01-01,Gangetic West Bengal,0.3
1953-01-01,Gangetic West Bengal,25.8
1954-01-01,Gangetic West Bengal,12.3
1955-01-01,Gangetic West Bengal,2.9
1956-01-01,Gangetic West Bengal,4.5
1957-01-01,Gangetic West Bengal,50.2
1958-01-01,Gangetic West Bengal,12.7
1959-01-01,Gangetic West Bengal,33.5
1960-01-01,Gangetic West Bengal,0.6
1961-01-01,Gangetic West Bengal,11.1
1962-01-01,Gangetic West Bengal,8.8
1963-01-01,Gangetic West Bengal,0.4
1964-01-01,Gangetic West Bengal,2.7
1965-01-01,Gangetic West Bengal,0.3
1966-01-01,Gangetic West Bengal,33.1
1967-01-01,Gangetic West Bengal,52.5
1968-01-01,Gangetic West Bengal,5.7
1969-01-01,Gangetic West Bengal,4.7
1970-01-01,Gangetic West Bengal,10.8
1971-01-01,Gangetic West Bengal,30.6
1972-01-01,Gangetic West Bengal,2.8
1973-01-01,Gangetic West Bengal,1.3
1974-01-01,Gangetic West Bengal,3.6
1975-01-01,Gangetic West Bengal,9.9
1976-01-01,Gangetic West Bengal,0.0
1977-01-01,Gangetic West Bengal,11.7
1978-01-01,Gangetic West Bengal,1.4
1979-01-01,Gangetic West Bengal,16.0
1980-01-01,Gangetic West Bengal,15.5
1981-01-01,Gangetic West Bengal,13.7
1982-01-01,Gangetic West Bengal,2.4
1983-01-01,Gangetic West Bengal,9.1
1984-01-01,Gangetic West Bengal,19.1
1985-01-01,Gangetic West Bengal,10.9
1986-01-01,Gangetic West Bengal,9.6
1987-01-01,Gangetic West Bengal,1.8
1988-01-01,Gangetic West Bengal,1.7
1989-01-01,Gangetic West Bengal,0.4
1990-01-01,Gangetic West Bengal,2.2
1991-01-01,Gangetic West Bengal,27.8
1992-01-01,Gangetic West Bengal,14.0
1993-01-01,Gangetic West Bengal,0.3
1994-01-01,Gangetic West Bengal,23.8
1995-01-01,Gangetic West Bengal,20.2
1996-01-01,Gangetic West Bengal,11.0
1997-01-01,Gangetic West Bengal,18.7
1998-01-01,Gangetic West Bengal,52.9
1999-01-01,Gangetic West Bengal,0.1
2000-01-01,Gangetic West Bengal,9.5
2001-01-01,Gangetic West Bengal,0.3
2002-01-01,Gangetic West Bengal,26.3
2003-01-01,Gangetic West Bengal,0.5
2004-01-01,Gangetic West Bengal,3.3
2005-01-01,Gangetic West Bengal,26.8
2006-01-01,Gangetic West Bengal,0.8
2007-01-01,Gangetic West Bengal,3.9
2008-01-01,Gangetic West Bengal,49.4
2009-01-01,Gangetic West Bengal,2.4
2010-01-01,Gangetic West Bengal,0.2
2011-01-01,Gangetic West Bengal,2.5
2012-01-01,Gangetic West Bengal,40.7
2013-01-01,Gangetic West Bengal,2.5
2014-01-01,Gangetic West Bengal,0.9
2015-01-01,Gangetic West Bengal,12.9
2016-01-01,Gangetic West Bengal,9.9
2017-01-01,Gangetic West Bengal,1.4
1901-01-01,Orissa,39.5
1902-01-01,Orissa,3.4
1903-01-01,Orissa,19.7
1904-01-01,Orissa,0.2
1905-01-01,Orissa,24.3
1906-01-01,Orissa,19.8
1907-01-01,Orissa,0.1
1908-01-01,Orissa,36.2
1909-01-01,Orissa,5.7
1910-01-01,Orissa,10.6
1911-01-01,Orissa,0.0
1912-01-01,Orissa,1.0
1913-01-01,Orissa,1.2
1914-01-01,Orissa,0.0
1915-01-01,Orissa,15.4
1916-01-01,Orissa,0.0
1917-01-01,Orissa,0.0
1918-01-01,Orissa,10.8
1919-01-01,Orissa,59.8
1920-01-01,Orissa,3.3
1921-01-01,Orissa,48.7
1922-01-01,Orissa,20.0
1923-01-01,Orissa,0.2
1924-01-01,Orissa,30.2
1925-01-01,Orissa,2.0
1926-01-01,Orissa,34.8
1927-01-01,Orissa,3.0
1928-01-01,Orissa,4.6
1929-01-01,Orissa,18.0
1930-01-01,Orissa,0.2
1931-01-01,Orissa,7.4
1932-01-01,Orissa,0.2
1933-01-01,Orissa,17.8
1934-01-01,Orissa,0.1
1935-01-01,Orissa,1.1
1936-01-01,Orissa,16.8
1937-01-01,Orissa,0.0
1938-01-01,Orissa,11.0
1939-01-01,Orissa,8.1
1940-01-01,Orissa,0.0
1941-01-01,Orissa,28.3
1942-01-01,Orissa,4.7
1943-01-01,Orissa,63.9
1944-01-01,Orissa,35.1
1945-01-01,Orissa,20.3
1946-01-01,Orissa,0.0
1947-01-01,Orissa,21.8
1948-01-01,Orissa,14.0
1949-01-01,Orissa,0.9
1950-01-01,Orissa,0.0
1951-01-01,Orissa,2.2
1952-01-01,Orissa,0.3
1953-01-01,Orissa,39.9
1954-01-01,Orissa,0.6
1955-01-01,Orissa,0.1
1956-01-01,Orissa,1.4
1957-01-01,Orissa,12.3
1958-01-01,Orissa,11.5
1959-01-01,Orissa,28.5
1960-01-01,Orissa,5.4
1961-01-01,Orissa,15.9
1962-01-01,Orissa,8.3
1963-01-01,Orissa,0.2
1964-01-01,Orissa,1.7
1965-01-01,Orissa,10.6
1966-01-01,Orissa,49.9
1967-01-01,Orissa,70.9
1968-01-01,Orissa,33.4
1969-01-01,Orissa,0.7
1970-01-01,Orissa,4.6
1971-01-01,Orissa,16.1
1972-01-01,Orissa,0.0
1973-01-01,Orissa,1.7
1974-01-01,Orissa,0.0
1975-01-01,Orissa,1.8
1976-01-01,Orissa,0.0
1977-01-01,Orissa,4.9
1978-01-01,Orissa,4.0
1979-01-01,Orissa,6.7
1980-01-01,Orissa,10.8
1981-01-01,Orissa,25.8
1982-01-01,Orissa,5.5
1983-01-01,Orissa,1.9
1984-01-01,Orissa,9.3
1985-01-01,Orissa,24.2
1986-01-01,Orissa,25.8
1987-01-01,Orissa,10.6
1988-01-01,Orissa,0.1
1989-01-01,Orissa,0.0
1990-01-01,Orissa,0.4
1991-01-01,Orissa,20.0
1992-01-01,Orissa,6.1
1993-01-01,Orissa,0.0
1994-01-01,Orissa,4.1
1995-01-01,Orissa,50.1
1996-01-01,Orissa,14.6
1997-01-01,Orissa,17.9
1998-01-01,Orissa,31.5
1999-01-01,Orissa,0.1
2000-01-01,Orissa,0.9
2001-01-01,Orissa,0.4
2002-01-01,Orissa,11.7
2003-01-01,Orissa,0.1
2004-01-01,Orissa,6.8
2005-01-01,Orissa,29.4
2006-01-01,Orissa,0.2
2007-01-01,Orissa,0.7
2008-01-01,Orissa,27.5
2009-01-01,Orissa,1.9
2010-01-01,Orissa,8.8
2011-01-01,Orissa,3.7
2012-01-01,Orissa,50.8
2013-01-01,Orissa,3.3
2014-01-01,Orissa,0.0
2015-01-01,Orissa,15.1
2016-01-01,Orissa,2.2
2017-01-01,Orissa,1.7
1901-01-01,Jharkhand,92.7
1902-01-01,Jharkhand,4.2
1903-01-01,Jharkhand,25.1
1904-01-01,Jharkhand,2.5
1905-01-01,Jharkhand,38.4
1906-01-01,Jharkhand,45.8
1907-01-01,Jharkhand,2.0
1908-01-01,Jharkhand,12.2
1909-01-01,Jharkhand,32.2
1910-01-01,Jharkhand,20.7
1911-01-01,Jharkhand,0.7
1912-01-01,Jharkhand,1.7
1913-01-01,Jharkhand,1.9
1914-01-01,Jharkhand,0.1
1915-01-01,Jharkhand,7.7
1916-01-01,Jharkhand,0.0
1917-01-01,Jharkhand,1.7
1918-01-01,Jharkhand,4.2
1919-01-01,Jharkhand,102.9
1920-01-01,Jharkhand,0.0
1921-01-01,Jharkhand,37.1
1922-01-01,Jharkhand,8.2
1923-01-01,Jharkhand,0.7
1924-01-01,Jharkhand,23.0
1925-01-01,Jharkhand,4.7
1926-01-01,Jharkhand,33.5
1927-01-01,Jharkhand,27.9
1928-01-01,Jharkhand,51.4
1929-01-01,Jharkhand,63.9
1930-01-01,Jharkhand,0.9
1931-01-01,Jharkhand,7.0
1932-01-01,Jharkhand,0.0
1933-01-01,Jharkhand,61.2
1934-01-01,Jharkhand,24.0
1935-01-01,Jharkhand,35.8
1936-01-01,Jharkhand,15.9
1937-01-01,Jharkhand,0.0
1938-01-01,Jharkhand,29.0
1939-01-01,Jharkhand,14.7
1940-01-01,Jharkhand,0.2
1941-01-01,Jharkhand,41.6
1942-01-01,Jharkhand,8.8
1943-01-01,Jharkhand,76.4
1944-01-01,Jharkhand,34.5
1945-01-01,Jharkhand,45.8
1946-01-01,Jharkhand,0.0
1947-01-01,Jharkhand,12.1
1948-01-01,Jharkhand,26.7
1949-01-01,Jharkhand,21.8
1950-01-01,Jharkhand,1.0
1951-01-01,Jharkhand,5.1
1952-01-01,Jharkhand,3.9
1953-01-01,Jharkhand,35.3
1954-01-01,Jharkhand,12.4
1955-01-01,Jharkhand,43.6
1956-01-01,Jharkhand,13.9
1957-01-01,Jharkhand,56.3
1958-01-01,Jharkhand,11.5
1959-01-01,Jharkhand,51.6
1960-01-01,Jharkhand,6.6
1961-01-01,Jharkhand,8.9
1962-01-01,Jharkhand,8.2
1963-01-01,Jharkhand,2.8
1964-01-01,Jharkhand,2.2
1965-01-01,Jharkhand,0.8
1966-01-01,Jharkhand,24.7
1967-01-01,Jharkhand,8.6
1968-01-01,Jharkhand,34.4
1969-01-01,Jharkhand,6.2
1970-01-01,Jharkhand,24.3
1971-01-01,Jharkhand,43.4
1972-01-01,Jharkhand,8.6
1973-01-01,Jharkhand,10.6
1974-01-01,Jharkhand,2.6
1975-01-01,Jharkhand,17.2
1976-01-01,Jharkhand,0.0
1977-01-01,Jharkhand,19.2
1978-01-01,Jharkhand,10.5
1979-01-01,Jharkhand,22.4
1980-01-01,Jharkhand,13.6
1981-01-01,Jharkhand,40.7
1982-01-01,Jharkhand,8.4
1983-01-01,Jharkhand,4.3
1984-01-01,Jharkhand,33.4
1985-01-01,Jharkhand,19.1
1986-01-01,Jharkhand,6.9
1987-01-01,Jharkhand,5.9
1988-01-01,Jharkhand,3.1
1989-01-01,Jharkhand,1.9
1990-01-01,Jharkhand,0.8
1991-01-01,Jharkhand,19.3
1992-01-01,Jharkhand,2.3
1993-01-01,Jharkhand,1.7
1994-01-01,Jharkhand,17.7
1995-01-01,Jharkhand,13.7
1996-01-01,Jharkhand,17.1
1997-01-01,Jharkhand,9.5
1998-01-01,Jharkhand,76.3
1999-01-01,Jharkhand,0.6
2000-01-01,Jharkhand,3.6
2001-01-01,Jharkhand,1.9
2002-01-01,Jharkhand,9.0
2003-01-01,Jharkhand,3.3
2004-01-01,Jharkhand,5.5
2005-01-01,Jharkhand,22.1
2006-01-01,Jharkhand,0.3
2007-01-01,Jharkhand,1.7
2008-01-01,Jharkhand,19.4
2009-01-01,Jharkhand,1.8
2010-01-01,Jharkhand,0.2
2011-01-01,Jharkhand,3.3
2012-01-01,Jharkhand,34.6
2013-01-01,Jharkhand,1.1
2014-01-01,Jharkhand,9.9
2015-01-01,Jharkhand,12.2
2016-01-01,Jharkhand,12.6
2017-01-01,Jharkhand,5.1
1901-01-01,Bihar,51.8
1902-01-01,Bihar,4.6
1903-01-01,Bihar,5.3
1904-01-01,Bihar,6.3
1905-01-01,Bihar,16.0
1906-01-01,Bihar,14.4
1907-01-01,Bihar,1.3
1908-01-01,Bihar,14.7
1909-01-01,Bihar,7.0
1910-01-01,Bihar,2.4
1911-01-01,Bihar,9.4
1912-01-01,Bihar,5.5
1913-01-01,Bihar,0.0
1914-01-01,Bihar,0.2
1915-01-01,Bihar,8.2
1916-01-01,Bihar,0.6
1917-01-01,Bihar,2.7
1918-01-01,Bihar,0.6
1919-01-01,Bihar,40.2
1920-01-01,Bihar,0.0
1921-01-01,Bihar,26.8
1922-01-01,Bihar,12.2
1923-01-01,Bihar,1.3
1924-01-01,Bihar,2.5
1925-01-01,Bihar,7.7
1926-01-01,Bihar,16.3
1927-01-01,Bihar,24.2
1928-01-01,Bihar,41.2
1929-01-01,Bihar,51.6
1930-01-01,Bihar,11.6
1931-01-01,Bihar,1.3
1932-01-01,Bihar,0.0
1933-01-01,Bihar,28.3
1934-01-01,Bihar,30.1
1935-01-01,Bihar,21.0
1936-01-01,Bihar,7.7
1937-01-01,Bihar,0.0
1938-01-01,Bihar,12.4
1939-01-01,Bihar,5.0
1940-01-01,Bihar,0.9
1941-01-01,Bihar,16.2
1942-01-01,Bihar,34.4
1943-01-01,Bihar,34.7
1944-01-01,Bihar,27.3
1945-01-01,Bihar,50.7
1946-01-01,Bihar,0.0
1947-01-01,Bihar,5.6
1948-01-01,Bihar,11.1
1949-01-01,Bihar,16.5
1950-01-01,Bihar,9.8
1951-01-01,Bihar,7.3
1952-01-01,Bihar,1.1
1953-01-01,Bihar,29.7
1954-01-01,Bihar,12.5
1955-01-01,Bihar,20.0
1956-01-01,Bihar,19.3
1957-01-01,Bihar,75.2
1958-01-01,Bihar,16.0
1959-01-01,Bihar,81.2
1960-01-01,Bihar,1.4
1961-01-01,Bihar,11.7
1962-01-01,Bihar,13.0
1963-01-01,Bihar,3.4
1964-01-01,Bihar,1.4
1965-01-01,Bihar,0.4
1966-01-01,Bihar,21.2
1967-01-01,Bihar,0.2
1968-01-01,Bihar,29.1
1969-01-01,Bihar,5.2
1970-01-01,Bihar,22.1
1971-01-01,Bihar,17.3
1972-01-01,Bihar,12.9
1973-01-01,Bihar,22.9
1974-01-01,Bihar,3.9
1975-01-01,Bihar,9.1
1976-01-01,Bihar,2.3
1977-01-01,Bihar,5.3
1978-01-01,Bihar,13.4
1979-01-01,Bihar,23.4
1980-01-01,Bihar,4.7
1981-01-01,Bihar,31.3
1982-01-01,Bihar,4.4
1983-01-01,Bihar,13.1
1984-01-01,Bihar,28.6
1985-01-01,Bihar,8.8
1986-01-01,Bihar,1.1
1987-01-01,Bihar,0.7
1988-01-01,Bihar,1.2
1989-01-01,Bihar,8.9
1990-01-01,Bihar,0.3
1991-01-01,Bihar,14.5
1992-01-01,Bihar,2.6
1993-01-01,Bihar,9.4
1994-01-01,Bihar,28.3
1995-01-01,Bihar,6.8
1996-01-01,Bihar,26.0
1997-01-01,Bihar,10.5
1998-01-01,Bihar,8.4
1999-01-01,Bihar,0.1
2000-01-01,Bihar,0.5
2001-01-01,Bihar,1.0
2002-01-01,Bihar,13.4
2003-01-01,Bihar,13.2
2004-01-01,Bihar,22.7
2005-01-01,Bihar,13.9
2006-01-01,Bihar,0.1
2007-01-01,Bihar,0.2
2008-01-01,Bihar,25.6
2009-01-01,Bihar,0.3
2010-01-01,Bihar,0.1
2011-01-01,Bihar,4.2
2012-01-01,Bihar,18.1
2013-01-01,Bihar,5.1
2014-01-01,Bihar,17.0
2015-01-01,Bihar,12.8
2016-01-01,Bihar,9.3
2017-01-01,Bihar,0.7
1901-01-01,East Uttar Pradesh,62.6
1902-01-01,East Uttar Pradesh,6.1
1903-01-01,East Uttar Pradesh,8.2
1904-01-01,East Uttar Pradesh,7.3
1905-01-01,East Uttar Pradesh,16.8
1906-01-01,East Uttar Pradesh,5.7
1907-01-01,East Uttar Pradesh,2.1
1908-01-01,East Uttar Pradesh,19.2
1909-01-01,East Uttar Pradesh,8.4
1910-01-01,East Uttar Pradesh,4.4
1911-01-01,East Uttar Pradesh,40.1
1912-01-01,East Uttar Pradesh,16.0
1913-01-01,East Uttar Pradesh,0.6
1914-01-01,East Uttar Pradesh,1.3
1915-01-01,East Uttar Pradesh,12.5
1916-01-01,East Uttar Pradesh,0.0
1917-01-01,East Uttar Pradesh,7.9
1918-01-01,East Uttar Pradesh,0.6
1919-01-01,East Uttar Pradesh,46.2
1920-01-01,East Uttar Pradesh,0.0
1921-01-01,East Uttar Pradesh,41.2
1922-01-01,East Uttar Pradesh,27.6
1923-01-01,East Uttar Pradesh,1.2
1924-01-01,East Uttar Pradesh,11.5
1925-01-01,East Uttar Pradesh,5.2
1926-01-01,East Uttar Pradesh,11.3
1927-01-01,East Uttar Pradesh,6.4
1928-01-01,East Uttar Pradesh,24.9
1929-01-01,East Uttar Pradesh,42.4
1930-01-01,East Uttar Pradesh,11.3
1931-01-01,East Uttar Pradesh,0.5
1932-01-01,East Uttar Pradesh,0.0
1933-01-01,East Uttar Pradesh,14.8
1934-01-01,East Uttar Pradesh,33.7
1935-01-01,East Uttar Pradesh,19.9
1936-01-01,East Uttar Pradesh,6.3
1937-01-01,East Uttar Pradesh,0.0
1938-01-01,East Uttar Pradesh,24.5
1939-01-01,East Uttar Pradesh,14.0
1940-01-01,East Uttar Pradesh,8.3
1941-01-01,East Uttar Pradesh,19.0
1942-01-01,East Uttar Pradesh,56.2
1943-01-01,East Uttar Pradesh,24.3
1944-01-01,East Uttar Pradesh,19.2
1945-01-01,East Uttar Pradesh,46.5
1946-01-01,East Uttar Pradesh,0.0
1947-01-01,East Uttar Pradesh,17.3
1948-01-01,East Uttar Pradesh,28.3
1949-01-01,East Uttar Pradesh,3.8
1950-01-01,East Uttar Pradesh,28.8
1951-01-01,East Uttar Pradesh,27.4
1952-01-01,East Uttar Pradesh,2.8
1953-01-01,East Uttar Pradesh,32.4
1954-01-01,East Uttar Pradesh,36.5
1955-01-01,East Uttar Pradesh,34.4
1956-01-01,East Uttar Pradesh,21.5
1957-01-01,East Uttar Pradesh,44.2
1958-01-01,East Uttar Pradesh,14.6
1959-01-01,East Uttar Pradesh,53.2
1960-01-01,East Uttar Pradesh,9.6
1961-01-01,East Uttar Pradesh,24.7
1962-01-01,East Uttar Pradesh,28.6
1963-01-01,East Uttar Pradesh,14.8
1964-01-01,East Uttar Pradesh,1.6
1965-01-01,East Uttar Pradesh,2.1
1966-01-01,East Uttar Pradesh,13.5
1967-01-01,East Uttar Pradesh,2.1
1968-01-01,East Uttar Pradesh,28.8
1969-01-01,East Uttar Pradesh,2.8
1970-01-01,East Uttar Pradesh,31.3
1971-01-01,East Uttar Pradesh,15.7
1972-01-01,East Uttar Pradesh,9.7
1973-01-01,East Uttar Pradesh,11.7
1974-01-01,East Uttar Pradesh,0.5
1975-01-01,East Uttar Pradesh,13.5
1976-01-01,East Uttar Pradesh,6.1
1977-01-01,East Uttar Pradesh,10.3
1978-01-01,East Uttar Pradesh,27.9
1979-01-01,East Uttar Pradesh,27.6
1980-01-01,East Uttar Pradesh,3.0
1981-01-01,East Uttar Pradesh,19.6
1982-01-01,East Uttar Pradesh,34.7
1983-01-01,East Uttar Pradesh,20.0
1984-01-01,East Uttar Pradesh,24.0
1985-01-01,East Uttar Pradesh,20.8
1986-01-01,East Uttar Pradesh,7.1
1987-01-01,East Uttar Pradesh,11.1
1988-01-01,East Uttar Pradesh,2.3
1989-01-01,East Uttar Pradesh,14.5
1990-01-01,East Uttar Pradesh,0.0
1991-01-01,East Uttar Pradesh,8.6
1992-01-01,East Uttar Pradesh,9.0
1993-01-01,East Uttar Pradesh,1.7
1994-01-01,East Uttar Pradesh,22.2
1995-01-01,East Uttar Pradesh,19.2
1996-01-01,East Uttar Pradesh,55.6
1997-01-01,East Uttar Pradesh,6.0
1998-01-01,East Uttar Pradesh,9.5
1999-01-01,East Uttar Pradesh,8.7
2000-01-01,East Uttar Pradesh,2.6
2001-01-01,East Uttar Pradesh,1.1
2002-01-01,East Uttar Pradesh,15.0
2003-01-01,East Uttar Pradesh,13.8
2004-01-01,East Uttar Pradesh,22.8
2005-01-01,East Uttar Pradesh,14.0
2006-01-01,East Uttar Pradesh,0.0
2007-01-01,East Uttar Pradesh,0.1
2008-01-01,East Uttar Pradesh,3.1
2009-01-01,East Uttar Pradesh,0.0
2010-01-01,East Uttar Pradesh,2.2
2011-01-01,East Uttar Pradesh,1.0
2012-01-01,East Uttar Pradesh,20.3
2013-01-01,East Uttar Pradesh,6.1
2014-01-01,East Uttar Pradesh,47.4
2015-01-01,East Uttar Pradesh,30.0
2016-01-01,East Uttar Pradesh,5.3
2017-01-01,East Uttar Pradesh,9.7
1901-01-01,West Uttar Pradesh,51.4
1902-01-01,West Uttar Pradesh,4.6
1903-01-01,West Uttar Pradesh,13.4
1904-01-01,West Uttar Pradesh,6.3
1905-01-01,West Uttar Pradesh,32.3
1906-01-01,West Uttar Pradesh,3.3
1907-01-01,West Uttar Pradesh,13.8
1908-01-01,West Uttar Pradesh,22.4
1909-01-01,West Uttar Pradesh,16.7
1910-01-01,West Uttar Pradesh,11.1
1911-01-01,West Uttar Pradesh,63.8
1912-01-01,West Uttar Pradesh,24.5
1913-01-01,West Uttar Pradesh,0.2
1914-01-01,West Uttar Pradesh,0.1
1915-01-01,West Uttar Pradesh,20.2
1916-01-01,West Uttar Pradesh,0.1
1917-01-01,West Uttar Pradesh,9.7
1918-01-01,West Uttar Pradesh,7.2
1919-01-01,West Uttar Pradesh,68.6
1920-01-01,West Uttar Pradesh,5.2
1921-01-01,West Uttar Pradesh,50.0
1922-01-01,West Uttar Pradesh,36.8
1923-01-01,West Uttar Pradesh,4.9
1924-01-01,West Uttar Pradesh,29.1
1925-01-01,West Uttar Pradesh,4.2
1926-01-01,West Uttar Pradesh,13.0
1927-01-01,West Uttar Pradesh,0.0
1928-01-01,West Uttar Pradesh,28.6
1929-01-01,West Uttar Pradesh,26.3
1930-01-01,West Uttar Pradesh,23.8
1931-01-01,West Uttar Pradesh,0.5
1932-01-01,West Uttar Pradesh,0.0
1933-01-01,West Uttar Pradesh,5.5
1934-01-01,West Uttar Pradesh,28.1
1935-01-01,West Uttar Pradesh,28.4
1936-01-01,West Uttar Pradesh,3.5
1937-01-01,West Uttar Pradesh,0.3
1938-01-01,West Uttar Pradesh,39.2
1939-01-01,West Uttar Pradesh,8.0
1940-01-01,West Uttar Pradesh,21.1
1941-01-01,West Uttar Pradesh,35.6
1942-01-01,West Uttar Pradesh,33.2
1943-01-01,West Uttar Pradesh,25.8
1944-01-01,West Uttar Pradesh,32.3
1945-01-01,West Uttar Pradesh,35.5
1946-01-01,West Uttar Pradesh,0.1
1947-01-01,West Uttar Pradesh,18.1
1948-01-01,West Uttar Pradesh,37.2
1949-01-01,West Uttar Pradesh,0.6
1950-01-01,West Uttar Pradesh,21.1
1951-01-01,West Uttar Pradesh,16.4
1952-01-01,West Uttar Pradesh,6.6
1953-01-01,West Uttar Pradesh,36.9
1954-01-01,West Uttar Pradesh,34.9
1955-01-01,West Uttar Pradesh,44.8
1956-01-01,West Uttar Pradesh,23.1
1957-01-01,West Uttar Pradesh,59.7
1958-01-01,West Uttar Pradesh,7.7
1959-01-01,West Uttar Pradesh,46.3
1960-01-01,West Uttar Pradesh,11.6
1961-01-01,West Uttar Pradesh,44.5
1962-01-01,West Uttar Pradesh,34.0
1963-01-01,West Uttar Pradesh,13.6
1964-01-01,West Uttar Pradesh,2.3
1965-01-01,West Uttar Pradesh,8.0
1966-01-01,West Uttar Pradesh,6.0
1967-01-01,West Uttar Pradesh,0.5
1968-01-01,West Uttar Pradesh,21.8
1969-01-01,West Uttar Pradesh,5.8
1970-01-01,West Uttar Pradesh,37.8
1971-01-01,West Uttar Pradesh,10.9
1972-01-01,West Uttar Pradesh,4.0
1973-01-01,West Uttar Pradesh,7.5
1974-01-01,West Uttar Pradesh,0.2
1975-01-01,West Uttar Pradesh,13.4
1976-01-01,West Uttar Pradesh,1.5
1977-01-01,West Uttar Pradesh,15.9
1978-01-01,West Uttar Pradesh,6.0
1979-01-01,West Uttar Pradesh,45.1
1980-01-01,West Uttar Pradesh,4.5
1981-01-01,West Uttar Pradesh,19.0
1982-01-01,West Uttar Pradesh,30.5
1983-01-01,West Uttar Pradesh,28.1
1984-01-01,West Uttar Pradesh,24.7
1985-01-01,West Uttar Pradesh,7.5
1986-01-01,West Uttar Pradesh,14.8
1987-01-01,West Uttar Pradesh,15.2
1988-01-01,West Uttar Pradesh,3.5
1989-01-01,West Uttar Pradesh,24.6
1990-01-01,West Uttar Pradesh,0.0
1991-01-01,West Uttar Pradesh,2.9
1992-01-01,West Uttar Pradesh,14.2
1993-01-01,West Uttar Pradesh,3.7
1994-01-01,West Uttar Pradesh,24.0
1995-01-01,West Uttar Pradesh,30.1
1996-01-01,West Uttar Pradesh,24.8
1997-01-01,West Uttar Pradesh,3.8
1998-01-01,West Uttar Pradesh,3.3
1999-01-01,West Uttar Pradesh,19.3
2000-01-01,West Uttar Pradesh,8.8
2001-01-01,West Uttar Pradesh,2.5
2002-01-01,West Uttar Pradesh,16.8
2003-01-01,West Uttar Pradesh,18.6
2004-01-01,West Uttar Pradesh,20.6
2005-01-01,West Uttar Pradesh,10.1
2006-01-01,West Uttar Pradesh,0.5
2007-01-01,West Uttar Pradesh,0.4
2008-01-01,West Uttar Pradesh,0.9
2009-01-01,West Uttar Pradesh,1.3
2010-01-01,West Uttar Pradesh,3.2
2011-01-01,West Uttar Pradesh,2.1
2012-01-01,West Uttar Pradesh,14.5
2013-01-01,West Uttar Pradesh,20.4
2014-01-01,West Uttar Pradesh,48.3
2015-01-01,West Uttar Pradesh,31.6
2016-01-01,West Uttar Pradesh,2.1
2017-01-01,West Uttar Pradesh,22.0
1901-01-01,Uttarakhand,134.5
1902-01-01,Uttarakhand,0.0
1903-01-01,Uttarakhand,68.0
1904-01-01,Uttarakhand,40.0
1905-01-01,Uttarakhand,115.4
1906-01-01,Uttarakhand,26.1
1907-01-01,Uttarakhand,49.4
1908-01-01,Uttarakhand,49.4
